category,L-30_1,L-30_2,L-30_3,FD30_1,FD30_2,FD30_3,FD90_1,FD90_2,FD90_3,FD150_1,FD150_2,FD150_3,R+1_1,R+1_2,R+1_3,R+7_1,R+7_2,R+7_3
Enterobacter_sp_JBIWA005,0,0,0,0,0,0,0,0,0,0,0,0,3.66852737556534e-06,0,0,0,0,0
Enterobacter_sp_SGAir0187,0,0,0,0,0,0,0,0,0,0,0,0,2.714113749402e-06,0,2.48099529829173e-06,0,0,0
Enterobacter_sp_T2,0,0,0,0,0,0,0,0,0,0,0,0,1.14827889397777e-05,0,0,0,0,0
Enterobacter_huaxiensis,0,0,0,0,0,6.57788711687919e-07,7.05353468241477e-07,0,0,3.82188487718373e-07,0,0,2.41585949122596e-06,0,4.4435736685822e-07,0,0,0
Enterobacter_pseudoroggenkampii,0,0,0,0,0,0,0,0,0,0,0,0,4.7422427049991e-06,0,0,0,0,0
Enterobacter_sp_DNB-S2,0,0,0,0,0,0,0,0,0,0,0,0,2.47551034286117e-06,0,0,0,0,0
Enterobacter_sp_C2,0,0,8.274920766156e-07,0,0,0,0,0,0,0,0,0,3.87730535628857e-07,0,0,0,0,0
Enterobacter_sp_R4-368,0,0,0,0,0,0,0,0,0,0,0,0,3.57905109811253e-07,0,0,0,0,0
Enterobacter_sp_18A13,0,0,0,0,0,0,0,0,0,0,0,0,4.02643248537659e-06,0,0,0,0,0
Enterobacter_sp_RHBSTW-00994,0,0,1.59587757633009e-06,0,0,0,0,4.21791610480509e-07,0,0,0,0,1.49127129088022e-06,0,0,0,0,0
Enterobacter_sp_ODB01,0,0,0,0,0,0,0,0,0,0,0,0,1.39881247084565e-05,0,0,0,0,0
Enterobacter_sp_JBIWA008,0,0,0,0,0,0,0,0,0,0,0,0,9.57396168745101e-06,0,0,0,0,0
Enterobacter_sp_RHBSTW-00175,0,0,0,0,0,0,0,0,0,0,0,0,1.81935097487387e-06,0,0,0,0,0
Enterobacter_sp_N18-03635,0,0,0,0,0,0,0,0,0,0,0,0,2.41585949122596e-06,0,0,0,0,0
Enterobacter_sp_RHBSTW-00975,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16827738104525e-06,0,0,0,0
Enterobacter_sp_Colony194,0,0,3.25086172956129e-06,0,0,0,0,4.7803049187791e-07,0,0,0,0,0,0,0,0,0,0
Enterobacter_sp_PGRG2,0,0,0,0,0,0,0,0,0,0,4.80147944314362e-07,0,0,0,0,0,0,0
Enterobacter_mori,4.28028557331582e-07,0,3.42818146026463e-06,4.97690483899149e-07,0,0,0,4.7803049187791e-07,0,0,6.49611924660607e-07,0,1.48232366313494e-05,1.98266058676455e-06,3.81406739886639e-06,4.69789993009231e-07,8.29919987690627e-07,0
Superficieibacter_sp_HKU1,0,9.39753066614645e-07,1.59587757633009e-06,0,8.56491560123686e-06,0,0,1.01229986515322e-06,0,4.1693289569277e-07,3.27630362002741e-06,0,0,2.0101975393585e-06,0,0,5.80943991383439e-07,0
Cronobacter_sakazakii,1.25351220361392e-06,0,9.45705230417828e-06,1.09491906457813e-06,0,4.38525807791946e-06,1.34353041569805e-06,8.9982210235842e-07,0,0,9.3205189190435e-07,1.84223113194147e-06,2.77376460103721e-06,0,0,1.11575123339692e-06,0,0
Cronobacter_dublinensis,0,6.63355105845632e-07,9.45705230417829e-07,0,0,0,0,6.18627695371414e-07,0,0,0,0,7.15810219622506e-07,1.07394115116413e-06,0,0,8.02255988100939e-07,0
Cronobacter_condimenti,0,0,8.274920766156e-07,0,0,1.40328258493423e-06,0,5.06149932576611e-07,1.53099308148255e-06,0,0,1.8907108985715e-06,3.16149513666607e-06,0,0,0,0,3.40369387424836e-06
Cronobacter_malonaticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enterobacter_oligotrophicus,0,0,1.35945126872563e-06,0,0,0,0,3.93672169781809e-07,0,0,0,0,2.714113749402e-06,3.57980383721376e-07,4.07327586286702e-07,0,0,0
Enterobacter_quasiroggenkampii,8.86630583043991e-07,0,0,0,0,0,0,0,1.36983591501071e-06,0,0,0,3.90713078210618e-06,0,0,0,0,0
Enterobacter_bugandensis,0,0,1.2412381149234e-06,0,0,0,0,0,1.49070378986459e-06,0,0,0,1.17810431979537e-05,1.61917281252438e-05,0.0001986277429856,0,0,0
Enterobacter_soli,0,0,0,0,0,0,0,0,0,0,0,0,1.3421441617922e-06,0,0,0,0,0
Enterobacter_cloacae,1.29631505934708e-05,2.34938266653661e-06,1.12302496112117e-05,1.65896827966383e-06,0,6.66559227843758e-06,0,1.91212196751164e-06,2.45764678869568e-06,1.3897763189759e-06,0,7.70828289417614e-06,8.09760310947959e-05,1.11249288479566e-05,2.61800548640635e-05,1.45341279087231e-05,2.01947197004719e-06,2.25881502563755e-05
Klebsiella_variicola,0,2.64236450495177e-05,3.36907488336351e-06,1.06173969898485e-06,5.90781307148021e-06,0,0,1.48470646889139e-05,0,0,7.08924317781793e-06,0,7.96338869330038e-06,6.30320844875562e-05,7.07268808916001e-06,0,6.25206390726939e-06,0
Klebsiella_quasivariicola,6.11469367616546e-07,1.49254898815267e-06,0,3.98152387119319e-07,0,6.13936130908724e-07,1.27635389491315e-06,1.18101650934543e-06,0,1.49400954289909e-06,1.01678388207747e-06,0,5.36857664716879e-07,3.30443431127424e-06,0,0,7.19263989331876e-07,0
Klebsiella_huaxiensis,0,0,3.13264857575906e-06,6.96766677458808e-07,0,8.33199034804697e-07,8.06118249418831e-07,5.90508254672713e-07,6.84917957505353e-07,6.94888159487951e-07,0,7.75676266080617e-07,0,0,1.14792319771707e-06,0,0,0
Klebsiella_grimontii,4.61659372550492e-06,0,0,0,0,0,0,0,0,0,0,0,2.56498662031398e-06,3.80009945796538e-05,6.22100313601509e-06,0,0,0
Klebsiella_africana,0,1.60310817246028e-06,0,0,7.63210301100315e-07,0,0,2.30579413729345e-06,0,0,7.90831908282479e-07,0,0,7.71034672630657e-07,0,0,6.08607990973126e-07,0
Klebsiella_michiganensis,1.13121833009061e-06,8.18137963876279e-06,3.13264857575906e-06,1.29399525813779e-06,3.75951740912377e-06,1.05246193870067e-05,0,5.48329093624662e-06,6.00310445107633e-06,0,1.8641037838087e-06,5.13885526278409e-06,2.7439391752196e-06,5.64507528176016e-06,2.18475705371958e-06,0,2.51742396266157e-06,4.5176300512751e-06
Klebsiella_aerogenes,5.19748962474064e-07,9.12113270537744e-07,2.65979596055014e-06,0,8.48011445667016e-07,1.35943000415503e-06,1.84735432158482e-06,1.49033035703113e-06,1.32954662339274e-06,9.38099015308734e-07,4.80147944314362e-07,2.08462996509166e-06,4.41416302100545e-06,1.34931067710365e-06,1.59228056457529e-06,0,5.80943991383439e-07,1.48524823603565e-06
Raoultella_ornithinolytica,0,0,5.26048534419917e-06,0,0,4.8676364664906e-06,0,2.33391357799215e-06,3.42458978752677e-06,0,1.04502787880185e-06,4.36317899670347e-06,2.08777980723231e-06,2.50586268604963e-06,2.66614420114932e-06,0,0,0
Shigella_dysenteriae,0,2.43230205476732e-06,0.0001206365234551,3.61655084966715e-06,3.84431855369047e-06,1.4427499076355e-05,0,2.19331637449865e-05,5.92252586784041e-06,0,6.72207122040107e-06,4.70253736311374e-06,6.02473601515609e-06,6.25088823882711e-06,3.14753134857906e-06,1.14511310796e-06,3.54099194748001e-06,0
Shigella_flexneri,5.53379777692974e-06,1.27972255836053e-05,0.0015470555438097,2.01066955495256e-05,2.159602481632e-05,8.16096528300811e-05,0,0.0001255814221603,4.98378537314189e-05,0,2.61256969700462e-05,0.0001187754282435,2.18322116984864e-05,3.74227185751808e-05,2.4217476493773e-05,7.31110676620616e-06,2.37633756475416e-05,0
Shigella_boydii,0,2.43230205476732e-06,9.84715571172564e-05,2.78706670983523e-06,3.50511397542367e-06,9.51601002908522e-06,0,1.72090977076048e-05,0,0,5.33811538090673e-06,0,2.6842883235844e-06,5.28709489803879e-06,0,0,4.09427193927376e-06,0
Shigella_sonnei,0,1.21615102738366e-06,4.59849168290669e-05,0,0,7.06026550545033e-06,0,7.95780171773227e-06,0,0,1.63815181001371e-06,0,0,1.87251277638874e-06,0,0,5.80943991383439e-06,0
Raoultella_sp_DY2415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raoultella_sp_X13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raoultella_sp_XY-1,0,0,6.26529715151811e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raoultella_planticola,0,1.60310817246028e-06,1.06391838422006e-06,0,0,0,0,0,0,0,0,0,4.17555961446462e-07,1.04640419857018e-06,0,0,0,0
Raoultella_terrigena,0,0,1.06391838422006e-06,0,0,5.26230969350335e-07,0,5.90508254672713e-07,0,0,0,0,2.11760523304991e-06,0,0,0,0,0
Raoultella_sp_HC6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4435736685822e-07,0,0,0
Klebsiella_pasteurii,1.07007139332895e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Klebsiella_sp_PL-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Klebsiella_sp_A52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escherichia_albertii,1.03949792494813e-06,2.48758164692112e-06,8.58227496604179e-05,5.70685088204357e-06,5.1446027703799e-06,8.28813776726778e-06,1.07482433255844e-06,2.22705970333709e-05,2.73967183002141e-06,2.91853026984939e-06,5.95948330884296e-06,4.94493619626394e-06,5.01067153735754e-06,4.020395078717e-06,1.74039968686136e-06,1.20383685708616e-06,4.12193593886345e-06,2.16598701088532e-06
Escherichia_fergusonii,8.56057114663164e-07,1.82422654107549e-06,0.0001128344553042,3.3710235442769e-05,5.0598016258132e-06,3.81517452778993e-06,1.3099421553056e-06,2.6488513138176e-05,1.57128237310052e-06,2.8490414539006e-06,7.68236710902979e-06,2.32702879824185e-06,3.25395395670064e-05,3.46965602683795e-06,1.37010188114618e-06,9.4251617347477e-06,3.84529594296657e-06,0
Escherichia_sp_E4742,0,9.12113270537744e-07,2.54749346443803e-05,1.1280984301714e-06,1.46988650582283e-06,1.75410323116778e-06,0,5.70824646183622e-06,0,0,1.72288380018683e-06,1.06655486586085e-06,1.16319160688657e-06,1.15655200894598e-06,4.4435736685822e-07,0,1.13422398317719e-06,0
Escherichia_marmotae,0,3.86957145076618e-07,2.93759687198538e-05,1.75850637644366e-06,1.72428993952293e-06,1.79795581194698e-06,0,7.42353234445696e-06,5.64050082651467e-07,0,1.89234778053307e-06,7.75676266080617e-07,8.35111922892923e-07,9.36256388194369e-07,5.55446708572776e-07,4.69789993009231e-07,1.18955198235656e-06,0
Escherichia_sp_HH091_1A,0,0,1.7081800724422e-05,0,0,0,0,4.5834688338882e-06,0,0,0,0,0,0,0,0,0,0
Escherichia_sp_10290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escherichia_sp_KS167_9B,0,0,9.39794572727717e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salmonella_bongori,9.78350988186473e-07,0,2.4824762298468e-06,5.97228580678979e-07,0,4.8237838857114e-07,5.37412166279221e-07,1.23725539074283e-06,0,9.03354607334336e-07,5.64879934487485e-07,0,3.34044769157169e-06,0,0,5.87237491261539e-07,5.25615992204064e-07,0
Citrobacter_braakii,8.65229155177412e-06,0,2.15739005689067e-05,5.34187786051753e-06,2.40269909605655e-06,2.76271258908926e-05,7.08712294280722e-06,6.88926297118165e-06,1.28925733177478e-05,8.33865791385541e-06,5.64879934487485e-07,5.18733502941413e-06,1.30038856564755e-05,2.56093659123754e-06,5.33228840229865e-06,6.78259302407078e-06,0,2.34545450607296e-05
Citrobacter_sp_Colony322,0,0,1.81457191086421e-05,0,0,3.2012383968812e-06,0,0,1.32954662339274e-06,0,0,9.25963542633737e-06,0,0,7.77625392001886e-07,0,0,6.74550240532858e-06
Citrobacter_sp_RHB25-C09,5.19748962474064e-07,0,2.83711569125349e-06,7.29946043052085e-07,0,4.8237838857114e-07,0,8.15463780262318e-07,5.64050082651467e-07,0,0,5.81757199560463e-07,1.01406447779855e-06,2.7536952593952e-07,0,4.69789993009231e-07,4.14959993845313e-07,8.66394804354129e-07
Citrobacter_amalonaticus,0,0,4.66941957518803e-06,0,0,1.40328258493423e-06,0,1.18101650934543e-06,0,0,0,2.03615019846162e-06,2.35620863959075e-06,0,1.29604232000314e-06,0,0,0
Phytobacter_diazotrophicus,0,0,0,0,0,9.7352729329812e-06,0,0,1.09989766117036e-05,0,0,1.3865213256191e-05,1.67022384578585e-06,0,0,0,0,2.43828252082519e-05
Citrobacter_arsenatis,0,0,1.12302496112117e-06,0,0,0,0,5.34269373275312e-07,0,0,0,0,0,0,0,0,0,0
Citrobacter_cronae,0,0,3.60550119096797e-06,0,0,0,0,0,0,0,0,0,6.85984793804901e-07,0,0,0,0,0
Citrobacter_sp_R56,0,0,1.83230388393454e-06,0,3.10937530077906e-07,0,0,7.87344339563617e-07,0,0,0,0,0,0,0,0,0,0
Citrobacter_sp_RHBSTW-00944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Citrobacter_sp_RHBSTW-00127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Citrobacter_sp_S171,0,0,2.65979596055014e-06,0,0,0,0,5.90508254672713e-07,0,0,0,0,0,0,0,0,0,0
Citrobacter_sp_RHB35-C21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Citrobacter_sp_172116965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Citrobacter_sp_RHBSTW-01013,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73482801341898e-06,0,0,0,0
Citrobacter_portucalensis,2.41530400208535e-06,3.04037756845915e-07,4.137460383078e-06,9.29022236611744e-07,0,9.64756777142281e-07,0,7.87344339563617e-07,0,1.70247599074548e-06,3.95415954141239e-07,0,8.29146837729402e-06,1.40438458229155e-06,0,0,0,2.47541372672608e-06
Citrobacter_freundii,0,0,2.11601545305989e-05,2.82024607542851e-06,1.49815355401173e-06,6.40247679376241e-06,0,5.03337988506741e-06,6.68802240858168e-06,0,9.88539885353098e-07,7.17500546124571e-06,1.98935590203421e-05,5.53492747138436e-06,6.25803291658661e-06,1.29192248077539e-06,2.37910396471313e-06,2.01746218728176e-05
Citrobacter_youngae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Citrobacter_rodentium,0,0,7.09278922813371e-07,1.32717462373106e-07,0,0,1.34353041569805e-07,1.40597203493503e-07,2.82025041325734e-07,0,0,4.36317899670347e-07,0,0,0,0,0,0
Citrobacter_farmeri,0,0,5.31959192110029e-06,4.64511118305872e-07,3.39204578266806e-07,0,0,1.65904700122334e-06,0,3.82188487718373e-07,4.51903947589988e-07,0,0,3.85517336315328e-07,0,4.69789993009231e-07,4.14959993845313e-07,0
Citrobacter_koseri,0,1.27695857875284e-05,3.48728803716574e-06,0,0,8.33199034804697e-07,0,8.15463780262318e-07,0,0,5.7052873383236e-06,1.5028727655312e-06,1.84917640069147e-06,0,6.66536050287331e-07,0,0,0
Citrobacter_pasteurii,0,0,1.53677099942897e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Citrobacter_tructae,0,0,1.2412381149234e-06,0,0,0,7.38941728633928e-07,3.93672169781809e-07,0,0,0,0,0,5.5073905187904e-07,0,3.22980620193847e-07,0,0
Citrobacter_werkmanii,0,0,1.6549841532312e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Citrobacter_sedlakii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Avibacterium_sp_20-132,0,0,0,0,3.39204578266806e-07,0,0,0,0,0,0,0,0,0,0,0,0,0
Rodentibacter_haemolyticus,0,0,0,0,0,0,0,0,0,5.55910527590361e-07,0,4.84797666300386e-07,0,0,0,0,0,6.18853431681521e-07
Rodentibacter_heylii,0,0,0,4.31331752712596e-07,0,9.64756777142281e-07,0,0,0,1.04233223923193e-06,0,6.30236966190502e-07,0,0,0,8.51494362329232e-07,0,1.73278960870826e-06
Gallibacterium_anatis,3.363081521891e-07,0,0,3.64973021526042e-07,0,4.0782900124651e-06,8.06118249418831e-07,0,3.86777199532435e-06,1.25079868707831e-06,0,5.04189572952401e-06,0,4.40591241503232e-07,1.70336990628985e-06,3.22980620193847e-07,0,3.96066196276173e-06
Glaesserella_parasuis,0,0,6.50172345912257e-06,5.30869849492425e-07,8.48011445667016e-07,1.71025065038859e-06,0,5.62388813974012e-07,8.05785832359239e-07,0,0,3.87838133040309e-06,0,0,1.11089341714555e-06,0,0,3.0942671584076e-06
Histophilus_somni,0,0,1.30034469182451e-06,0,0,1.578692908051e-06,0,0,6.44628665887391e-07,0,0,7.27196499450579e-07,0,0,0,0,0,1.36147754969935e-06
Glaesserella_sp_15-184,0,0,0,0,0,5.26230969350335e-07,0,0,5.23760791033505e-07,0,0,5.33277432930424e-07,0,0,0,0,0,0
Otariodibacter_oris,0,3.86957145076618e-07,0,3.31793655932766e-07,3.95738674644608e-07,1.35943000415503e-06,5.37412166279221e-07,0,7.25207249123315e-07,6.60143751513553e-07,3.10683963968117e-07,1.93919066520154e-06,0,0,4.4435736685822e-07,0,5.53279991793751e-07,1.60901892237195e-06
Pasteurella_skyensis,0,0,0,0,0,0,0,0,0,3.47444079743975e-07,0,0,0,0,0,0,0,0
Pasteurella_stomatis,0,0,4.01924722927577e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pasteurella_atlantica,0,0,1.53677099942897e-06,0,0,2.71886000831006e-06,0,0,1.1683894569209e-06,1.04233223923193e-06,0,8.24156032710656e-07,0,0,7.40595611430368e-07,0,0,2.66106975623054e-06
Aggregatibacter_sp_Marseille-P9115,1.28408567199475e-06,0,9.98901149628831e-06,1.1280984301714e-06,0,3.33279613921879e-06,0,0,1.00723229044905e-06,3.92611810110692e-06,0,5.23581479604417e-06,0,0,0,1.46809372815385e-06,0,8.04509461185977e-06
Actinobacillus_delphinicola,0,0,0,0,0,0,0,0,0,0,0,5.33277432930424e-07,0,0,0,0,0,7.42624118017825e-07
Actinobacillus_genomosp_2,0,0,0,0,0,5.7008355012953e-07,0,0,0,5.55910527590361e-07,0,6.30236966190502e-07,0,0,0,0,0,0
Actinobacillus_indolicus,0,0,0,1.42671272051089e-06,0,1.578692908051e-06,1.67941301962256e-06,0,2.61880395516753e-06,1.04233223923193e-06,0,1.69679183205135e-06,0,0,1.11089341714555e-06,0,0,1.17582152019489e-06
Bisgaardia_hudsonensis,3.97455088950755e-07,0,0,0,0,0,0,5.34269373275312e-07,0,5.55910527590361e-07,8.19075905006853e-07,5.81757199560463e-07,0,0,0,7.34046864076924e-07,0,1.4233628928675e-06
Mergibacter_septicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actinobacillus_porcitonsillarum,0,0,0,0,0,9.64756777142281e-07,0,0,0,6.25399343539156e-07,0,8.24156032710656e-07,0,0,0,0,0,1.85656029504456e-06
Actinobacillus_pleuropneumoniae,0,0,0,0,0,1.578692908051e-06,0,0,2.49793608031364e-06,1.11182105518072e-06,0,2.95726576443235e-06,0,0,3.07347178743603e-06,0,0,6.0647636304789e-06
Actinobacillus_genomosp_1,0,0,0,1.02856033339157e-06,0,9.20904196363086e-07,1.71300128001502e-06,0,7.25207249123315e-07,5.90654935564758e-07,0,0,7.15810219622506e-07,0,4.4435736685822e-07,8.80856236892309e-07,0,0
Actinobacillus_arthritidis,0,0,0,0,0,6.13936130908724e-07,0,0,1.36983591501071e-06,0,0,1.5028727655312e-06,0,0,1.18495297828859e-06,0,0,2.41352838355793e-06
Actinobacillus_suis,7.94910177901509e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Azospira_inquinata,0,0,0,0,0,0,0,0,0,0,0,0,2.98254258176044e-07,3.02906478533472e-07,0,0,0,0
Azospira_restricta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51822100343225e-06,0,0,0
Nitrogeniibacter_aestuarii,1.0089244565673e-06,0,0,6.63587311865532e-07,0,2.80656516986845e-06,0,0,2.37706820545975e-06,5.21166119615963e-07,0,2.47246809813197e-06,7.75461071257714e-07,0,2.36990595657718e-06,7.04684989513847e-07,0,1.23770686336304e-06
Nitrogeniibacter_mangrovi,0,0,7.68385499714486e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thauera_sp_K11,0,0,1.00481180731894e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parazoarcus_communis,0,0,5.49691165180363e-06,0,0,2.10492387740134e-06,0,3.93672169781809e-07,1.73243953957236e-06,0,0,3.87838133040309e-06,0,7.15960767442753e-07,8.14655172573404e-07,0,3.04303995486563e-07,6.0647636304789e-06
Pseudothauera_hydrothermalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11069749257655e-06,0,0,0
Pseudazoarcus_pumilus,0,3.86957145076618e-07,0,0,5.65340963778011e-07,0,0,0,0,0,5.36635937763111e-07,0,0,0,0,0,2.76639995896876e-07,0
Methyloversatilis_sp_RAC08,0,0,1.89141046083566e-06,4.64511118305872e-07,0,1.40328258493423e-06,3.69470864316964e-07,0,1.53099308148255e-06,7.64376975436746e-07,0,2.66638716465212e-06,3.28079683993648e-07,0,0,0,0,3.27992318791206e-06
Sterolibacterium_denitrificans,0,0,0,4.97690483899149e-07,0,0,6.04588687064123e-07,0,0,7.99121383411143e-07,0,0,9.24588200345736e-07,0,0,0,0,0
Rugosibacter_aromaticivorans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denitratisoma_sp_DHT3,0,4.42236737230421e-07,0,0,5.93608011966911e-07,0,0,0,0,0,6.77855921384982e-07,0,0,0,0,0,4.70287993024689e-07,0
Denitratisoma_oestradiolicum,0,0,0,0,0,0,0,6.74866576768815e-07,0,0,0,0,7.4563564544011e-07,0,0,4.99151867572308e-07,0,0
Methylophilus_sp_TWE2,0,0,0,0,0,2.36803936207651e-06,0,0,1.20867874853886e-06,0,0,2.32702879824185e-06,0,0,6.66536050287331e-07,0,0,0
Methylophilus_methylotrophus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92476489144294e-07,0,0,0
Candidatus_Methylopumilus_turicensis,0,0,0,5.64049215085702e-07,0,5.26230969350335e-07,4.36647385101867e-07,0,0,1.28554309505271e-06,0,0,3.57905109811253e-07,0,0,0,0,0
Candidatus_Methylopumilus_universalis,0,0,1.83230388393454e-06,0,0,0,0,0,0,0,0,0,0,0,3.70297805715184e-07,0,0,0
Methyloradius_palustris,0,0,7.68385499714486e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methylovorus_glucosotrophus,0,0,0,0,0,3.06968065454362e-06,0,0,2.29648962222383e-06,0,0,3.00574553106239e-06,0,0,1.48119122286074e-06,0,0,2.90861112890315e-06
Methylotenera_mobilis,0,0,0,0,0,0,0,0,5.23760791033505e-07,3.47444079743975e-07,0,5.81757199560463e-07,0,0,3.70297805715184e-07,0,0,0
Nitrosomonas_eutropha,0,0,0,0,0,0,0,0,9.26653707213125e-07,0,0,0,0,0,0,3.8170436932e-07,0,0
Sideroxydans_lithotrophicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ferrigenium_kumadai,0,0,0,0,0,0,0,0,0,0,0,7.75676266080617e-07,0,0,4.81387147429739e-07,0,0,0
Sideroxyarcus_emersonii,6.11469367616546e-07,0,0,0,0,0,0,0,0,6.60143751513553e-07,0,0,6.85984793804901e-07,0,0,3.52342494756923e-07,0,0
Aquitalea_sp_USM4,0,0,0,0,0,7.89346454025502e-07,0,0,6.04339374269429e-07,0,0,7.75676266080617e-07,3.87730535628857e-07,0,5.18416928001257e-07,0,0,0
Aquitalea_denitrificans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aquitalea_aquatilis,0,0,0,0,0,0,0,0,0,0,0,0,3.28079683993648e-07,0,0,4.99151867572308e-07,0,0
Paludibacterium_yongneupense,5.19748962474064e-07,0,0,0,0,0,0,0,0,7.64376975436746e-07,0,1.16351439912093e-06,0,0,0,0,0,1.36147754969935e-06
Pseudogulbenkiania_sp_NH8B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paludibacterium_paludis,0,0,0,0,0,0,0,0,0,0,0,6.30236966190502e-07,6.56159367987297e-07,0,5.18416928001257e-07,0,0,7.42624118017825e-07
Microvirgula_aerodenitrificans,0,0,0,0,0,5.7008355012953e-07,0,0,0,0,0,0,0,0,0,0,0,0
Aquaspirillum_sp_LM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeongeupia_sp_USM3,3.97455088950755e-07,0,0,3.31793655932766e-07,0,7.45493873246308e-07,0,0,8.86364415595163e-07,4.86421711641566e-07,0,1.01807509923081e-06,0,0,0,0,0,1.29959220653119e-06
Chitinimonas_koreensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chitinolyticbacter_meiyuanensis,0,0,0,4.97690483899149e-07,0,0,6.38176947456574e-07,0,0,1.04233223923193e-06,0,6.30236966190502e-07,0,0,0,0,0,0
Deefgea_tanakiae,0,0,0,7.29946043052085e-07,0,7.45493873246308e-07,7.72529989026379e-07,0,0,1.4592651349247e-06,0,1.64831206542131e-06,2.98254258176044e-07,0,1.07386363657403e-06,1.67362685009539e-06,0,1.67090426554011e-06
Deefgea_piscis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iodobacter_ciconiae,0,0,0,0,0,7.89346454025502e-07,0,0,1.32954662339274e-06,0,0,9.21115565970733e-07,0,0,1.29604232000314e-06,0,0,1.17582152019489e-06
Chitiniphilus_sp_CD1,0,0,0,0,0,0,0,0,1.65186095633644e-06,0,0,2.90878599780232e-06,0,0,8.51684953144923e-07,0,0,1.23770686336304e-06
Chitinibacter_bivalviorum,4.28028557331582e-07,0,0,0,0,2.58730226597248e-06,0,0,4.75413641091951e-06,4.86421711641566e-07,0,4.31469923007343e-06,5.36857664716879e-07,0,7.03565830858849e-07,4.40428118446154e-07,5.53279991793751e-07,3.71312059008912e-06
Chitinibacter_fontanus,0,0,8.274920766156e-07,0,0,0,0,0,0,0,0,6.7871673282054e-07,0,0,4.4435736685822e-07,0,0,1.4233628928675e-06
Eikenella_corrodens,0,0,0,4.64511118305872e-07,0,0,0,0,0,4.1693289569277e-07,0,0,0,0,0,4.11066243883077e-07,0,3.03238181523945e-06
Eikenella_exigua,0,0,0,0,0,2.89427033142684e-06,0,0,1.81301812280829e-06,0,0,3.73294203051297e-06,0,0,0,0,0,0
Kingella_potus,3.363081521891e-07,0,0,0,0,0,0,0,0,0,0,5.81757199560463e-07,0,0,0,0,0,8.04509461185977e-07
Kingella_denitrificans,0,0,9.45705230417829e-07,0,0,2.49959710441409e-06,0,0,2.65909324678549e-06,0,0,2.81182646454224e-06,0,0,6.29506269715812e-07,0,0,4.14631799226619e-06
Simonsiella_muelleri,0,0,0,0,0,0,0,0,0,3.47444079743975e-07,0,0,0,0,0,0,0,0
Kingella_kingae,0,0,0,5.64049215085702e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aquella_oligotrophica,3.05734683808273e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wielerella_bovis,5.80895899235718e-07,0,0,4.97690483899149e-07,0,0,6.38176947456574e-07,0,0,6.94888159487951e-07,0,0,3.87730535628857e-07,0,0,0,0,0
Snodgrassella_communis,0,0,0,0,0,0,0,0,0,6.25399343539156e-07,0,0,0,0,3.33268025143665e-06,0,0,0
